Paper Title,Figure No.,Subfigure,Coupling Type,Dosage,Particle Diameter (µm),Breathing Rate (L/min),Lung Region,Deposition Type,Deposition Fraction,Deposition Efficiency (%),Paper Lung Region,Our Lung Region,Lung Region Explanation,Breath Phase,Deposition Fraction (%),Figure/Table,Breathing Type,Figure Number,Shape Factor,Stokes Number
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,11,,,,5.8,120,Trachea,,,5.723270440251575,Trachea,Trachea,Windpipe; main airway leading from throat to lungs.,,5.723270440251575,,constant respiration,,,0.0453349953903652
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,12,,,,0.3883968666974797,30,Mouth-Throat,,,6.760961810466762,Mouth-Throat,Upper Airways,,,,,constant respiration,,,7.23646723646e-05
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,12,,,,0.4779705476844531,30,Mouth-Throat,,,11.626591230551629,Mouth-Throat,Upper Airways,,,,,constant respiration,,,0.0001095916429249
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,12,,,,0.5510752569429015,30,Mouth-Throat,,,16.12446958981613,Mouth-Throat,Upper Airways,,,,,constant respiration,,,0.0001456790123456
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,12,,,,0.4634517232688548,30,Trachea,,,2.1216407355021225,Trachea,Trachea,Windpipe; main airway leading from throat to lungs.,,,,constant respiration,,,7.23646723646e-05
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,12,,,,0.5703348636142733,30,Trachea,,,5.091937765205092,Trachea,Trachea,Windpipe; main airway leading from throat to lungs.,,,,constant respiration,,,0.0001095916429249
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,12,,,,0.6575665237792505,30,Trachea,,,6.789250353606791,Trachea,Trachea,Windpipe; main airway leading from throat to lungs.,,,,constant respiration,,,0.0001456790123456
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,12,,,,0.2522711649827217,30,Tracheobronchial Tree,,,5.855728429985854,Tracheobronchial Tree,Tracheobronchial Tree,Bronchial generations G1 to G4 collectively.,,,,constant respiration,,,7.23646723646e-05
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,12,,,,0.3104509774166233,30,Tracheobronchial Tree,,,7.128712871287132,Tracheobronchial Tree,Tracheobronchial Tree,Bronchial generations G1 to G4 collectively.,,,,constant respiration,,,0.0001095916429249
Dry_powder_inhaler_aerosol_deposition_in_a_model_of_tracheobronchial,12,,,,0.3579338789321921,30,Tracheobronchial Tree,,,10.325318246110328,Tracheobronchial Tree,Tracheobronchial Tree,Bronchial generations G1 to G4 collectively.,,,,constant respiration,,,0.0001456790123456
